관리번호,횡단보도폭,횡단보도길이,관할지역,위도,경도,보도턱낮춤여부,점자블록유무
2024122180,8.18,19.04,석수2동,37.42042779,126.8900708,,
2024122181,5.95,6.56,충훈동,37.4078399,126.9005953,,
2024122182,5.22,8.36,충훈동,37.40774693,126.9004883,,
2024122183,12.63,18.89,충훈동,37.40714672,126.9005406,,
2024122184,8.9,13.86,충훈동,37.4070834,126.9002923,,
2024122185,6.62,12.17,충훈동,37.40715603,126.900272,,
2024122186,5.17,8.98,충훈동,37.40712969,126.9003717,,
2024122187,10.2,11.59,충훈동,37.40735587,126.9003695,,
2024122188,14.03,19.9,충훈동,37.40729266,126.9001281,,
2024122189,4.2,9.67,충훈동,37.40682605,126.9000843,,
2024122190,7.64,17.71,충훈동,37.4072669,126.9003193,,
2024122191,8.95,9.8,충훈동,37.40679923,126.9002631,,
2024122192,6.91,13.15,충훈동,37.40720234,126.900438,,
2024122193,6.17,8.57,충훈동,37.40644515,126.9025745,,
2024122194,8.4,11.31,충훈동,37.40632488,126.9022413,,
2024122195,15.68,19.16,충훈동,37.40625697,126.9025038,,
2024122196,6.41,8.89,충훈동,37.40513431,126.9016085,,
2024122197,4.28,5.68,충훈동,37.40515815,126.9014771,,
2024122198,14.8,19.57,충훈동,37.40575205,126.9028135,,
2024122199,12.08,17.52,충훈동,37.40547095,126.9026655,,
2024122200,6.13,7.09,충훈동,37.40535279,126.9027227,,
2024122201,11.86,15.88,충훈동,37.40540718,126.9029196,,
2024122202,8.75,13.61,안양2동,37.41226324,126.9200894,,
2024122203,7.29,9.36,안양2동,37.41393896,126.916973,,
2024122204,7.19,7.49,관양동,37.40565935,126.9727795,,
2024122205,8.35,9.18,관양동,37.40614638,126.9734613,,
2024122206,7.82,12.45,비산3동,37.40718607,126.9504168,,
2024122207,11.62,21.92,비산3동,37.407087,126.9502261,,
2024122208,12.3,13.33,관양동,37.41160611,126.9713093,,
2024122209,7.61,8.25,관양동,37.41146924,126.9713424,,
2024122210,7.03,7.34,관양동,37.41162067,126.9714732,,
2024122211,10.78,11.07,관양동,37.4114739,126.9714704,,
2024122212,12.96,15.5,관양동,37.41076852,126.9720974,,
2024122213,13.02,15.33,관양동,37.41056461,126.9722609,,
2024122214,4.48,8.83,관양동,37.41308828,126.9722433,,
2024122215,4.35,6.47,관양동,37.41327287,126.9722811,,
2024122216,5.49,6.01,관양동,37.41033211,126.9714553,,
2024122217,6.62,7.26,관양동,37.41059922,126.972061,,
2024122218,6.14,11.34,관양동,37.41185079,126.9697148,,
2024122219,8.5,8.51,관양동,37.41068694,126.9680745,,
2024122220,8.53,8.76,관양동,37.41014255,126.9651843,,
2024122221,9.22,9.93,관양동,37.4103063,126.9652955,,
2024122222,8.36,8.73,관양동,37.41017989,126.9653705,,
2024122223,5.18,6.27,관양동,37.41037935,126.9652666,,
2024122224,9.36,12.12,관양동,37.41180203,126.9698863,,
2024122225,10.35,14.06,인덕원동,37.39851269,126.963506,,
2024122226,10.61,14.28,인덕원동,37.39858796,126.963306,,
2024122227,3.48,4.61,인덕원동,37.39885125,126.9644276,,
2024122228,13.44,18.95,부림동,37.39961983,126.9611317,,
2024122229,5.14,7.65,호계2동,37.38220752,126.9506991,,
2024122230,2.63,10.98,호계2동,37.3815117,126.950858,,
2024122231,6.15,9.81,범계동,37.38409119,126.9549093,,
2024122232,7.15,10.89,범계동,37.38417131,126.9545978,,
2024122233,5.74,8.54,평안동,37.38866223,126.9624186,,
2024122234,15.12,25.15,평안동,37.38951448,126.9621077,,
2024122235,13.27,19.88,평안동,37.38933924,126.9619915,,
2024122236,15.88,26.09,평안동,37.38929017,126.9622619,,
2024122237,14.82,19.99,평안동,37.38946242,126.9623719,,
2024122238,5.66,9.88,평안동,37.38979242,126.9630297,,
2024122239,4.77,5.92,평안동,37.38984913,126.9637958,,
2024122240,4.7,6.4,평안동,37.38957732,126.9629944,,
2024122241,8.04,13.47,평안동,37.38791864,126.9631353,,
2024122242,15.13,21.28,평안동,37.38828282,126.962789,,
2024122243,5.86,8.35,평안동,37.38559703,126.9605087,,
2024122244,8.03,12.29,귀인동,37.38520894,126.9601347,,
2024122245,4.77,6.15,귀인동,37.38586994,126.9621691,,
2024122246,15.17,20.91,귀인동,37.38572145,126.9612993,,
2024122247,5.49,5.5,귀인동,37.38539301,126.9624156,,
2024122248,6.61,8.65,평안동,37.38625086,126.9625712,,
2024122249,2.7,3.44,귀인동,37.3861411,126.9630873,,
2024122250,4.82,6.53,귀인동,37.38669935,126.9648501,,
2024122251,5.14,6.76,귀인동,37.38534796,126.9645376,,
2024122252,2.49,5.05,귀인동,37.38572587,126.9628805,,
2024122253,5.54,9.55,평안동,37.38882092,126.9608162,,
2024122254,4.19,6.49,충훈동,37.40771832,126.9006209,,
2024122255,6.36,6.57,충훈동,37.40761651,126.9005099,,
2024122256,3.17,6.2,충훈동,37.40841757,126.900037,,
2024122257,2.24,3.53,안양2동,37.41359677,126.9169616,,
2024122258,3,4.32,안양2동,37.41384871,126.9170378,,
2024122259,3,4.32,안양2동,37.41387292,126.9168898,,
2024122260,12.49,14.92,안양2동,37.41050462,126.9144831,,
2024122261,10.97,12.87,안양2동,37.41052436,126.9142343,,
2024122262,11.41,16.2,안양2동,37.41070635,126.9143412,,
2024122263,7.07,8.47,석수2동,37.41052175,126.9114826,,
2024122264,19.13,22.97,석수2동,37.4116098,126.9107901,,
2024122265,6.86,12.23,안양2동,37.41191595,126.9138969,,
2024122266,5.81,6.57,석수2동,37.41067719,126.9117673,,
2024122267,18.46,23.25,석수2동,37.41067402,126.9115638,,
2024122268,6.7,6.85,석수2동,37.41158879,126.9110056,,
2024122269,6.19,6.39,석수2동,37.411455,126.9107182,,
2024122270,3.63,4.02,안양2동,37.4127089,126.9133255,,
2024122271,2.79,3.43,석수2동,37.41274862,126.9130703,,
2024122272,7.48,12.85,석수2동,37.41479703,126.9065039,,
2024122273,9.54,22.9,석수2동,37.41337493,126.9061611,,
2024122274,5.13,8.67,석수2동,37.41408458,126.9065048,,
2024122275,5.99,6.56,석수2동,37.41463341,126.908052,,
2024122276,19.49,22.64,석수2동,37.41463518,126.9082727,,
2024122277,18.31,23.39,석수2동,37.41280236,126.9098009,,
2024122278,8.92,15.5,석수2동,37.41284297,126.9094903,,
2024122279,11.78,13.71,석수2동,37.41305765,126.9099022,,
2024122280,9.22,16.22,석수2동,37.4113819,126.9062233,,
2024122281,11.33,29.18,석수2동,37.41114971,126.9061378,,
2024122282,8.58,16.45,석수2동,37.4110197,126.9063289,,
2024122283,9.41,22.72,석수2동,37.41124555,126.9064106,,
2024122284,12.34,14.2,석수2동,37.41205594,126.9079937,,
2024122285,7.45,12.54,석수2동,37.41317541,126.9062558,,
2024122286,16.06,21.82,석수2동,37.41392686,126.9088636,,
2024122287,8.45,13.72,석수2동,37.41352038,126.906306,,
2024122288,5.69,13.8,석수2동,37.41415106,126.9064033,,
2024122289,11.05,13.53,석수2동,37.41177326,126.9074648,,
2024122290,7.46,12.6,석수2동,37.41457549,126.906469,,
2024122291,17.96,22.61,석수2동,37.41303793,126.9096084,,
2024122292,3.76,6.92,석수2동,37.41167822,126.9060523,,
2024122293,5.27,11.94,석수2동,37.41213934,126.9060927,,
2024122294,3.07,8.61,석수2동,37.41332777,126.9048412,,
2024122295,6.16,9.23,석수2동,37.41339554,126.9044772,,
2024122296,4.27,6.56,석수2동,37.41331243,126.9043127,,
2024122297,6.33,8.81,석수2동,37.41154558,126.9049238,,
2024122298,3.81,4.53,석수2동,37.4123913,126.904296,,
2024122299,4.57,6.74,석수2동,37.41131962,126.9043485,,
2024122300,6.88,7.3,석수1동,37.41894423,126.9312773,,
2024122301,7.59,9.75,석수1동,37.41850212,126.9324293,,
2024122302,9.07,16.9,석수2동,37.41893791,126.8893821,,
2024122303,6.8,11.71,석수2동,37.41984512,126.889888,,
2024122304,5.33,5.53,인덕원동,37.40225603,126.9707315,,
2024122305,10.92,12.13,인덕원동,37.40160996,126.9702498,,
2024122306,7.3,7.53,인덕원동,37.40152688,126.9704933,,
2024122307,6.08,15.37,인덕원동,37.40279101,126.9719676,,
2024122308,5.35,6.85,인덕원동,37.40122912,126.9702303,,
2024122309,2.46,6.17,인덕원동,37.40372753,126.9709913,,
2024122310,3.52,4.28,인덕원동,37.40235098,126.9704227,,
2024122311,3.04,4.41,인덕원동,37.40241058,126.9704281,,
2024122312,2.51,14.9,인덕원동,37.40300471,126.970958,,
2024122313,5.82,9.96,인덕원동,37.40255775,126.9708856,,
2024122314,5.2,12.83,인덕원동,37.40246135,126.9708102,,
2024122315,3.29,6.2,인덕원동,37.40141475,126.9704504,,
2024122316,12.06,16.14,인덕원동,37.40153089,126.9702883,,
2024122317,15.63,16.34,인덕원동,37.40178857,126.97151,,
2024122318,7.61,8.9,인덕원동,37.40160668,126.9704258,,
2024122319,2.74,4.96,인덕원동,37.40223149,126.9706018,,
2024122320,4.86,6.7,인덕원동,37.40072754,126.9714348,,
2024122321,9.96,23.53,인덕원동,37.40076934,126.9723367,,
2024122322,9.67,18.8,인덕원동,37.40301741,126.9734586,,
2024122323,12.11,14.42,인덕원동,37.40402595,126.9730758,,
2024122324,10.02,12.34,인덕원동,37.40298338,126.9748557,,
2024122325,5.43,6.76,인덕원동,37.40319562,126.9744865,,
2024122326,4.84,13.84,인덕원동,37.40464916,126.9710854,,
2024122327,4.54,16.24,관양동,37.40485607,126.9660408,,
2024122328,14.39,43.51,관양동,37.40459542,126.965898,,
2024122329,6.04,17.83,인덕원동,37.40437389,126.966096,,
2024122330,6.58,7.4,인덕원동,37.40287881,126.9662237,,
2024122331,6.15,7.82,인덕원동,37.40293987,126.966442,,
2024122332,4.02,15.22,관양동,37.40495229,126.9677146,,
2024122333,5.05,18.35,인덕원동,37.40455903,126.9693557,,
2024122334,4.05,13.73,인덕원동,37.40446598,126.9677496,,
2024122335,4.01,5.45,인덕원동,37.40225905,126.9665067,,
2024122336,7.74,11.13,인덕원동,37.40216388,126.9664226,,
2024122337,6.65,10.97,인덕원동,37.40222251,126.9666368,,
2024122338,4.8,8.22,인덕원동,37.40105907,126.9655516,,
2024122339,8.86,10.54,인덕원동,37.40096055,126.9654639,,
2024122340,5.05,9.27,인덕원동,37.40102079,126.9656657,,
2024122341,9.25,11.34,인덕원동,37.40089117,126.9656456,,
2024122342,6.47,11.87,인덕원동,37.40058647,126.9657302,,
2024122343,4.87,7.36,인덕원동,37.40233577,126.9682058,,
2024122344,11.14,24.26,인덕원동,37.40218471,126.9686535,,
2024122345,7.35,10.48,인덕원동,37.40219494,126.9688722,,
2024122346,10.48,15.47,인덕원동,37.40195388,126.9693244,,
2024122347,11.55,14.26,인덕원동,37.400572,126.9696114,,
2024122348,6.19,11.12,인덕원동,37.40037132,126.9696447,,
2024122349,5.9,12.72,관양동,37.40437665,126.9628564,,
2024122350,9.76,9.96,안양4동,37.39624766,126.9156885,,
2024122351,11.71,12.18,안양4동,37.39643594,126.9157878,,
2024122352,7.2,7.42,안양4동,37.3965752,126.9160759,,
2024122353,11.33,11.74,안양4동,37.39704898,126.9164959,,
2024122354,8.08,8.83,안양4동,37.39707599,126.9163436,,
2024122355,4.16,9.69,안양4동,37.39698442,126.9164785,,
2024122356,3.52,9.77,안양4동,37.39703979,126.916412,,
2024122357,3.62,6,안양4동,37.39699532,126.9163593,,
2024122358,6.96,7.9,안양4동,37.39600608,126.9171453,,
2024122359,5.76,7.43,안양4동,37.39724546,126.9161251,,
2024122360,9.04,9.58,안양4동,37.3951802,126.9179369,,
2024122361,9.09,9.21,안양4동,37.39596324,126.9172818,,
2024122362,8.51,8.67,안양4동,37.39625075,126.9170408,,
2024122363,7.24,9.52,안양4동,37.39526619,126.9185429,,
2024122364,9.78,11.1,안양4동,37.39516471,126.9181944,,
2024122365,3.78,12.43,안양4동,37.39692242,126.9164044,,
2024122366,8.63,9.43,안양4동,37.39690666,126.9165001,,
2024122367,4.32,5.13,안양4동,37.3973281,126.9162143,,
2024122368,11.78,12.33,안양4동,37.39688037,126.9163035,,
2024122369,6.62,8.82,안양4동,37.39539314,126.9184571,,
2024122370,9.13,11.1,안양3동,37.39514371,126.9153195,,
2024122371,8.72,10.11,안양4동,37.39584198,126.919297,,
2024122372,7.33,8.69,안양4동,37.39571985,126.9193905,,
2024122373,11.36,11.55,안양4동,37.39783935,126.9174353,,
2024122374,9.01,10.27,안양4동,37.39573499,126.919266,,
2024122375,9.23,9.88,인덕원동,37.40016474,126.9784542,,
2024122376,10.01,10.48,인덕원동,37.40332488,126.9742891,,
2024122377,10.49,17.93,인덕원동,37.40273899,126.9721621,,
2024122378,2.11,8.06,인덕원동,37.40344001,126.9710067,,
2024122379,9.73,12.9,관양동,37.40670244,126.969597,,
2024122380,6.79,7.32,관양동,37.40623542,126.9692802,,
2024122381,14.07,18.12,부림동,37.40093279,126.9555429,,
2024122382,12.74,25.59,부림동,37.40132132,126.9566132,,
2024122383,14.25,23.86,부림동,37.40155021,126.9568534,,
2024122384,5.11,8.39,관양동,37.40224283,126.9594466,,
2024122385,4.94,13.46,관양동,37.40229042,126.9596153,,
2024122386,7.27,8.85,관양동,37.4022064,126.95976,,
2024122387,9.19,16.19,부림동,37.40149962,126.9570467,,
2024122388,25.12,31.3,부림동,37.40125705,126.9567944,,
2024122389,4.26,11.27,부림동,37.40151276,126.9576506,,
2024122390,4.18,11.28,부림동,37.40135872,126.9597057,,
2024122391,5.08,7.9,관양동,37.40312943,126.9560756,,
2024122392,12.07,19.91,관양동,37.40261557,126.9552377,,
2024122393,12.07,21.33,관양동,37.40282547,126.9551804,,
2024122394,15.13,43.29,관양동,37.40313381,126.9574657,,
2024122395,8.65,16.49,관양동,37.4033952,126.9571359,,
2024122396,8.64,13.65,관양동,37.40382122,126.9572386,,
2024122397,6.4,13.43,관양동,37.40376267,126.9571196,,
2024122398,5.25,12.02,관양동,37.40371067,126.9573215,,
2024122399,4.91,10.81,관양동,37.40431625,126.9572774,,
2024122400,9.15,13.27,관양동,37.40439921,126.9573959,,
2024122401,7.5,16.83,관양동,37.40261614,126.9559271,,
2024122402,11.2,27.73,관양동,37.40277711,126.9569613,,
2024122403,7.47,15.86,관양동,37.40304104,126.958277,,
2024122404,8.09,19.81,관양동,37.40312657,126.9587466,,
2024122405,7.4,15.04,관양동,37.40329585,126.9597064,,
2024122406,5.12,12.62,관양동,37.40227931,126.9567716,,
2024122407,3.56,11.93,관양동,37.40238871,126.9570914,,
2024122408,6.89,18.16,관양동,37.40350378,126.9581146,,
2024122409,5.48,5.63,비산3동,37.40201631,126.9501968,,
2024122410,16.62,33.04,비산3동,37.40180636,126.950256,,
2024122411,6.65,14.45,비산3동,37.40215002,126.9507044,,
2024122412,7.32,15.66,비산3동,37.40241248,126.9521234,,
2024122413,8.67,25,비산3동,37.4015929,126.9501492,,
2024122414,5.68,5.7,비산3동,37.40160812,126.9503732,,
2024122415,8.51,20.52,비산3동,37.40167481,126.9508341,,
2024122416,6.55,7.29,비산3동,37.40110229,126.9502118,,
2024122417,6.1,8.55,비산3동,37.40109178,126.9506789,,
2024122418,4.62,8.06,비산3동,37.40116301,126.9523477,,
2024122419,5.31,7.52,비산3동,37.4015402,126.952455,,
2024122420,5.39,6.52,비산3동,37.40160191,126.9523716,,
2024122421,7.23,13.15,비산3동,37.40192852,126.9522396,,
2024122422,8.15,10.63,관양동,37.40218613,126.9536377,,
2024122423,11.31,17.13,부림동,37.40040367,126.9538827,,
2024122424,7.75,14.12,부림동,37.40038212,126.9541507,,
2024122425,6.67,10.84,부림동,37.40054958,126.954705,,
2024122426,6.65,17.36,비산3동,37.4026576,126.9534898,,
2024122427,4.45,10.76,관양동,37.40280856,126.954316,,
2024122428,7.31,19.28,관양동,37.40291043,126.9548764,,
2024122429,5.53,7.37,관양동,37.40168462,126.954947,,
2024122430,16.11,41.04,관양동,37.40766836,126.9794197,,
2024122431,11.18,17.87,관양동,37.40743903,126.9796817,,
2024122432,15.94,40.56,관양동,37.40733284,126.9793343,,
2024122433,8.89,11.38,관양동,37.40794439,126.9758475,,
2024122434,14.28,15.86,관양동,37.40810504,126.9757384,,
2024122435,3.95,4.65,관양동,37.40687985,126.9722625,,
2024122436,5,5.27,관양동,37.40563841,126.9700738,,
2024122437,4.33,5.15,관양동,37.40689182,126.9717714,,
2024122438,9.8,14.22,관양동,37.4065443,126.9724624,,
2024122439,5.76,6.42,관양동,37.40777059,126.9731246,,
2024122440,7.42,9.09,관양동,37.40761518,126.9732084,,
2024122441,5.97,6.29,관양동,37.40733266,126.9726346,,
2024122442,6.99,7.16,관양동,37.40879335,126.9729498,,
2024122443,7.61,9.41,관양동,37.40780332,126.9733291,,
2024122444,3.53,5.42,관양동,37.40632077,126.9702571,,
2024122445,9.02,10.59,관양동,37.4058796,126.9730939,,
2024122446,3.12,6.91,관양동,37.40554749,126.9723826,,
2024122447,2.69,11.41,관양동,37.40563368,126.9723364,,
2024122448,3.15,17.37,관양동,37.40674628,126.9713476,,
2024122449,2.84,11.8,관양동,37.40661097,126.9714185,,
2024122450,10.81,11.02,안양4동,37.397979,126.9175979,,
2024122451,8.41,8.7,안양4동,37.39786019,126.9175869,,
2024122452,6.32,9.61,안양3동,37.39794921,126.9156543,,
2024122453,5.76,10.1,안양3동,37.39783327,126.9157348,,
2024122454,17.15,18.49,안양3동,37.3988787,126.9164926,,
2024122455,12.12,12.92,안양4동,37.39854891,126.9182711,,
2024122456,5.8,6.86,안양4동,37.39855179,126.9184455,,
2024122457,6.02,8.33,안양3동,37.39911547,126.9178948,,
2024122458,5.46,6.01,안양3동,37.39907338,126.9181041,,
2024122459,8.98,9.43,안양3동,37.39893621,126.9166648,,
2024122460,6.96,8.56,안양3동,37.39937355,126.9177668,,
2024122461,9.01,12.08,안양3동,37.39949038,126.9177162,,
2024122462,6.83,7.93,안양3동,37.39938203,126.917644,,
2024122463,6.62,9.51,안양4동,37.39873017,126.9183053,,
2024122464,14.89,15.85,안양4동,37.39868203,126.9184723,,
2024122465,13.68,17.14,안양4동,37.39859453,126.9184077,,
2024122466,9.4,9.85,안양4동,37.39923891,126.9192419,,
2024122467,9.45,10,안양4동,37.39914635,126.9192421,,
2024122468,7.88,8.65,안양3동,37.39949262,126.917893,,
2024122469,4.22,6.75,안양3동,37.39689148,126.9134762,,
2024122470,4.14,4.19,안양3동,37.39984783,126.912748,,
2024122471,4.74,8.18,안양3동,37.39973222,126.9129371,,
2024122472,4.22,5.84,안양3동,37.39980724,126.9130203,,
2024122473,5.4,6.37,안양3동,37.39711273,126.9136107,,
2024122474,6.28,9.78,안양3동,37.39626283,126.9145418,,
2024122475,7.14,8.98,안양3동,37.39821312,126.9131376,,
2024122476,9.2,11.27,안양3동,37.39613859,126.9145109,,
2024122477,4.53,7.03,안양3동,37.39694287,126.9137477,,
2024122478,16.58,16.74,안양3동,37.39583564,126.9147912,,
2024122479,7,8.58,안양3동,37.39693577,126.9139638,,
2024122480,9.46,10.88,안양3동,37.3968539,126.9139288,,
2024122481,12.45,15.84,안양3동,37.39564694,126.9146981,,
2024122482,5.32,6.27,안양3동,37.39770803,126.9131976,,
2024122483,10.43,11.61,안양3동,37.39559964,126.9149324,,
2024122484,4.02,5.65,안양3동,37.3968532,126.9135297,,
2024122485,9.92,12.99,병목안동,37.39509181,126.9130547,,
2024122486,5.14,12.45,안양3동,37.39657739,126.9121159,,
2024122487,4.23,6.33,안양3동,37.3966543,126.9121974,,
2024122488,4.59,10.37,안양3동,37.39646618,126.9120476,,
2024122489,5.09,5.89,안양3동,37.39989133,126.9115332,,
2024122490,5.32,6.01,안양3동,37.39993428,126.9113505,,
2024122491,7.21,12.13,안양3동,37.39622049,126.9101766,,
2024122492,4.25,5.31,인덕원동,37.40262245,126.9772842,,
2024122493,5.52,6.4,인덕원동,37.40267377,126.975393,,
2024122494,6.31,7.33,인덕원동,37.40031717,126.9787543,,
2024122495,5.66,6.64,인덕원동,37.40018338,126.9788795,,
2024122496,4.42,6.92,인덕원동,37.4001678,126.9764566,,
2024122497,21.25,23.79,인덕원동,37.4001628,126.9786769,,
2024122498,21.77,25.52,인덕원동,37.40123673,126.9776708,,
2024122499,4.09,6.87,인덕원동,37.40131349,126.9763416,,
2024122500,10.49,12.94,관양동,37.41172057,126.9696278,,
2024122501,3.3,6.17,관양동,37.41138571,126.9691384,,
2024122502,12.51,12.82,관양동,37.4114644,126.9691795,,
2024122503,15.84,16.6,안양1동,37.39853718,126.9249032,,
2024122504,13.68,28.02,안양1동,37.39863878,126.9247537,,
2024122505,5.43,10.74,안양1동,37.39872085,126.9247389,,
2024122506,9.99,10.92,안양4동,37.39621831,126.9201755,,
2024122507,5.97,8.05,안양4동,37.39634121,126.9202659,,
2024122508,11.22,14.63,안양4동,37.39623317,126.9203701,,
2024122509,8.54,10.15,안양4동,37.39704051,126.9217263,,
2024122510,4.5,5.19,안양4동,37.39711319,126.9220577,,
2024122511,20.21,27.67,안양4동,37.3973203,126.9226444,,
2024122512,6.22,7.37,안양1동,37.39670022,126.9233629,,
2024122513,12.55,17.15,안양4동,37.39732942,126.922323,,
2024122514,8.15,9.32,안양1동,37.39585333,126.9240758,,
2024122515,4.72,7.82,안양1동,37.39859083,126.9247199,,
2024122516,12.81,13.89,안양4동,37.39991746,126.9201638,,
2024122517,12.5,18.19,안양1동,37.39758646,126.9227402,,
2024122518,7.87,10.3,안양4동,37.39672636,126.9212904,,
2024122519,4.82,5.73,안양1동,37.39995952,126.9246633,,
2024122520,3.53,3.91,안양1동,37.39904109,126.9245255,,
2024122521,12.5,14.47,안양1동,37.39838246,126.9242529,,
2024122522,12.84,14.73,안양1동,37.39877145,126.9246693,,
2024122523,10.92,14.22,안양4동,37.39509952,126.9154431,,
2024122524,10.64,11.65,안양4동,37.39595501,126.9153468,,
2024122525,4.75,5.7,박달동,37.41396478,126.886778,,
2024122526,4.67,4.78,박달동,37.41324411,126.8864908,,
2024122527,4.81,5.15,박달동,37.41257394,126.8876096,,
2024122528,10.54,13.89,박달동,37.41368564,126.8808464,,
2024122529,4.42,6.81,박달동,37.41196018,126.8833559,,
2024122530,5.04,6.61,박달동,37.41204958,126.8833469,,
2024122531,5.81,7.37,박달동,37.41329044,126.8817546,,
2024122532,5.48,6.96,박달동,37.41326926,126.8816567,,
2024122533,5.04,6.9,박달동,37.41320656,126.8818202,,
2024122534,6.05,6.57,박달동,37.41266106,126.8800411,,
2024122535,6.67,7.22,박달동,37.41132952,126.8818298,,
2024122536,18.83,23.5,박달동,37.4112049,126.8817305,,
2024122537,10.55,13.65,박달동,37.41347124,126.8807763,,
2024122538,6.93,8.25,박달동,37.41446124,126.8814248,,
2024122539,21.18,32.51,박달동,37.41484689,126.8818011,,
2024122540,8.25,34.75,박달동,37.41387949,126.884585,,
2024122541,16.41,22.16,박달동,37.41363146,126.8847568,,
2024122542,10.1,13.45,박달동,37.41472893,126.8814571,,
2024122543,7.16,7.82,박달동,37.41413504,126.8844909,,
2024122544,17.14,24.97,박달동,37.41405471,126.8847853,,
2024122545,5.55,6.78,박달동,37.41435067,126.8817531,,
2024122546,6.82,7.43,박달동,37.4106186,126.8846926,,
2024122547,11.78,15.33,석수2동,37.41677723,126.8952946,,
2024122548,16.97,19.37,석수2동,37.41769012,126.8959777,,
2024122549,10.49,11.19,석수2동,37.41768202,126.8962606,,
2024122550,10.7,11.93,석수2동,37.41809036,126.896231,,
2024122551,10.22,12.2,석수2동,37.41645285,126.897585,,
2024122552,12.11,14.67,석수2동,37.41799362,126.890961,,
2024122553,6.35,7.39,박달동,37.41745712,126.8919996,,
2024122554,5.59,6.8,충훈동,37.40739181,126.8975882,,
2024122555,5.25,6.88,충훈동,37.40719658,126.8961845,,
2024122556,6.27,7.73,충훈동,37.40630204,126.8999403,,
2024122557,4.75,7.24,충훈동,37.40727527,126.8991007,,
2024122558,7.09,8.11,충훈동,37.4050365,126.8959736,,
2024122559,4.73,7.19,충훈동,37.40680339,126.8989136,,
2024122560,9.58,14.08,박달동,37.40559702,126.8901807,,
2024122561,11.21,11.59,충훈동,37.40936538,126.8933995,,
2024122562,10.81,10.84,충훈동,37.40984316,126.8927848,,
2024122563,7.47,8.15,충훈동,37.40807173,126.8948724,,
2024122564,12.94,18.88,박달동,37.40517498,126.8910999,,
2024122565,6.39,7.18,충훈동,37.40817385,126.8948578,,
2024122566,5.74,5.78,충훈동,37.40886777,126.8940472,,
2024122567,5.94,6.17,충훈동,37.40913901,126.8936937,,
2024122568,7.5,7.67,충훈동,37.40907831,126.8936837,,
2024122569,10.49,13.92,박달동,37.40687611,126.8919701,,
2024122570,8.44,8.54,박달동,37.40931635,126.8861853,,
2024122571,8.61,8.67,박달동,37.4088861,126.8854044,,
2024122572,7.53,8.04,박달동,37.40798771,126.8855155,,
2024122573,17.52,18.11,박달동,37.40531195,126.8871665,,
2024122574,2.94,8.57,관양동,37.39621666,126.9729429,있음,있음
2024122575,2.96,6.73,관양동,37.39490646,126.9720496,있음,있음
2024122576,2.97,6.79,관양동,37.39346915,126.9720793,있음,있음
2025200001,3.02,5.93,평촌동,37.3949648,126.975358,있음,있음
2025200002,1.48,14.77,평촌동,37.39508522,126.9738877,있음,있음
2025085001,1.97,4.45,안양1동,37.389999,126.9254801,있음,없음
2025085010,6,13.63,안양1동,37.3904547,126.9253042,있음,있음
2025085011,5.93,11.08,안양1동,37.39035668,126.9250655,있음,있음
2025085012,5.94,13.11,안양1동,37.39034431,126.9252755,있음,있음
2025085013,3.89,9.23,안양1동,37.38942836,126.9240617,있음,있음
2025085014,3.94,4.84,안양1동,37.38998856,126.924132,있음,있음
2025085015,59.17,12.44,안양1동,37.38896641,126.9245839,있음,있음
2025085016,3.98,9.21,안양1동,37.38896935,126.9247529,있음,있음
2025085017,4.04,4.98,안양1동,37.38988473,126.92099,있음,있음
2025085018,2.46,6.77,안양1동,37.38993878,126.9210968,있음,있음
2025085019,2.42,6.75,안양1동,37.38996596,126.9213116,있음,있음
2025085002,6.05,12.02,안양1동,37.38963959,126.92555,있음,있음
2025085020,4.11,6.75,안양1동,37.38996373,126.9215991,있음,있음
2025085021,1.98,5.82,안양1동,37.38974806,126.9188545,있음,있음
2025085022,1.96,4.02,안양1동,37.38976094,126.9193342,있음,있음
2025085023,2.96,5.82,안양1동,37.39213835,126.9238653,있음,있음
2025085024,2.45,10.22,안양1동,37.39016457,126.9234516,있음,있음
2025085025,5.87,8.68,안양1동,37.39008527,126.9242767,있음,있음
2025085026,3.94,8.16,안양1동,37.39013437,126.9240108,있음,있음
2025085027,4.09,9.19,안양1동,37.39016544,126.9241116,있음,있음
2024122577,4.27,5.98,관양동,37.4063999,126.9730017,,
2024122578,6.89,8.29,관양동,37.40712026,126.9703633,,
2024122579,4.27,6.42,관양동,37.40723872,126.9717017,,
2024122580,6.2,6.99,관양동,37.40752999,126.9726921,,
2024122581,8.72,21.56,박달동,37.40194759,126.9012704,,
2024122582,8.65,10.03,박달동,37.40048219,126.902903,,
2024122583,8.44,9.65,박달동,37.4007267,126.9036627,,
2024122584,19.08,24.96,안양2동,37.40859319,126.9135256,,
2024122585,14.87,19.73,안양2동,37.40846103,126.9131819,,
2024122586,6.29,6.6,안양2동,37.40772927,126.9138032,,
2024122587,7.22,8.18,안양2동,37.40788235,126.9140877,,
2024122588,16.48,22.25,안양2동,37.40684439,126.9147379,,
2024122589,17.72,22.49,안양2동,37.40701295,126.9145988,,
2024122590,11.06,16.62,박달동,37.4070538,126.9076648,,
2024122591,10.85,14.11,박달동,37.40693838,126.9078651,,
2024122592,11.34,20.04,박달동,37.40758364,126.9097409,,
2024122593,10.85,13.31,박달동,37.40642218,126.9081607,,
2024122594,10.15,11.71,박달동,37.40560413,126.908666,,
